MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,Foundation,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,PoolArea,SaleCondition,SalePrice
20,RL,8872,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,8,1965,2008,Gable,CompShg,TA,CBlock,912,GasA,Ex,Y,SBrkr,912,0,2,1,0,Normal,147000
120,RL,8769,Pave,Reg,Lvl,AllPub,NridgHt,1Story,9,5,2008,2008,Hip,CompShg,Ex,PConc,1702,GasA,Ex,Y,SBrkr,1702,0,1,1,0,Partial,367294
80,RL,7910,Pave,Reg,Lvl,AllPub,NAmes,SLvl,5,5,1960,1960,Hip,CompShg,TA,CBlock,1075,GasA,Gd,Y,SBrkr,1507,0,4,1,0,Normal,127000
90,RL,18890,Pave,IR1,Lvl,AllPub,Sawyer,1.5Fin,5,5,1977,1977,Shed,CompShg,TA,CBlock,1361,GasA,Ex,Y,SBrkr,1361,1259,4,2,0,Normal,190000
90,RL,7728,Pave,Reg,Lvl,AllPub,NAmes,SLvl,5,6,1962,1962,Hip,CompShg,TA,CBlock,1106,GasA,TA,Y,SBrkr,1190,0,3,1,0,Normal,132500
90,RL,9842,Pave,Reg,Lvl,AllPub,NAmes,1Story,4,5,1962,1962,Gable,CompShg,TA,Slab,0,GasA,TA,Y,SBrkr,1224,0,2,2,0,Normal,101800
20,RL,12160,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,5,1959,1959,Hip,CompShg,TA,CBlock,1188,GasA,Fa,Y,SBrkr,1188,0,3,1,0,Abnorml,142000
70,RH,8525,Pave,Reg,Bnk,AllPub,SWISU,2Story,5,6,1911,1950,Gable,CompShg,TA,PConc,940,GasA,TA,N,FuseA,1024,940,4,1,0,Abnorml,130000
70,RL,13132,Pave,Reg,Lvl,AllPub,Crawfor,2Story,5,5,1914,1950,Gable,CompShg,TA,BrkTil,747,GasA,Gd,Y,FuseF,892,892,4,1,0,Normal,138887
160,RL,2628,Pave,Reg,Lvl,AllPub,NridgHt,2Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,764,GasA,Ex,Y,SBrkr,764,862,2,1,0,Normal,175500
60,RL,12393,Pave,IR2,Lvl,AllPub,CollgCr,2Story,7,5,2004,2005,Gable,CompShg,Gd,PConc,847,GasA,Ex,Y,SBrkr,847,1101,4,1,0,Normal,195000
20,RL,13072,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,2005,2005,Gable,CompShg,Gd,PConc,1141,GasA,Ex,Y,SBrkr,1141,0,3,1,0,Abnorml,142500
20,RL,9037,Pave,IR1,HLS,AllPub,Timber,1Story,8,5,2006,2006,Hip,CompShg,Gd,PConc,1476,GasA,Ex,Y,SBrkr,1484,0,2,1,0,Normal,265900
60,RL,8158,Pave,Reg,Lvl,AllPub,CollgCr,2Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,884,GasA,Ex,Y,SBrkr,884,884,3,1,0,Normal,224900
20,RL,9849,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,6,2007,2007,Hip,CompShg,Gd,PConc,1689,GasA,Ex,Y,SBrkr,1689,0,3,1,0,Partial,248328
85,RL,10625,Pave,Reg,Lvl,AllPub,NWAmes,SFoyer,7,6,1974,1974,Gable,CompShg,TA,CBlock,1053,GasA,TA,Y,SBrkr,1173,0,3,1,0,Family,170000
20,RL,13891,Pave,Reg,Lvl,AllPub,NridgHt,1Story,10,5,2006,2006,Gable,CompShg,Ex,PConc,2076,GasA,Ex,Y,SBrkr,2076,0,2,1,0,Partial,465000
70,RL,11435,Pave,IR1,HLS,AllPub,Crawfor,2Story,8,7,1929,1950,Gable,CompShg,TA,PConc,792,GasA,Fa,Y,SBrkr,792,725,3,1,0,Normal,230000
80,RL,12090,Pave,Reg,Lvl,AllPub,NWAmes,SLvl,6,7,1984,2003,Hip,CompShg,TA,CBlock,585,GasA,Ex,Y,SBrkr,1140,728,3,1,0,Abnorml,178000
60,FV,8125,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2005,2006,Gable,CompShg,Gd,PConc,756,GasA,Ex,Y,SBrkr,756,797,3,1,0,Partial,186500
80,RL,12328,Pave,IR1,Lvl,AllPub,Mitchel,SLvl,6,5,1976,1976,Gable,CompShg,TA,CBlock,1012,GasA,TA,Y,SBrkr,1034,0,3,1,0,Normal,169900
75,RM,9600,Pave,Reg,Lvl,AllPub,OldTown,2.5Unf,6,5,1917,1950,Gable,CompShg,TA,BrkTil,735,OthW,Fa,N,SBrkr,1134,924,3,1,0,Normal,129500
20,RL,7200,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1950,1950,Gable,CompShg,TA,CBlock,876,GasA,TA,Y,SBrkr,988,0,3,1,0,Normal,119000
20,RL,11160,Pave,Reg,Lvl,AllPub,NAmes,1Story,7,5,1968,1968,Hip,CompShg,Gd,CBlock,2110,GasA,Ex,Y,SBrkr,2110,0,3,1,0,Normal,244000
120,RL,3136,Pave,IR1,Lvl,AllPub,NridgHt,1Story,7,5,2003,2003,Gable,CompShg,Gd,PConc,1405,GasA,Ex,Y,SBrkr,1405,0,2,1,0,Normal,171750
20,RL,9858,Pave,Reg,Lvl,AllPub,Mitchel,1Story,5,6,1968,1968,Gable,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,874,0,3,1,0,Normal,130000
60,RL,17542,Pave,IR1,Lvl,AllPub,Veenker,2Story,7,7,1974,2003,Gable,CompShg,Gd,CBlock,1192,GasA,TA,Y,SBrkr,1516,651,3,1,0,Normal,294000
60,RL,6931,Pave,Reg,Lvl,AllPub,Edwards,2Story,7,5,2003,2004,Gable,CompShg,Gd,PConc,746,GasA,Ex,Y,SBrkr,760,896,3,1,0,Normal,165400
50,RM,6240,Pave,Reg,Lvl,AllPub,BrkSide,1.5Fin,6,6,1931,1950,Gable,CompShg,TA,BrkTil,884,GasA,TA,Y,FuseA,959,408,3,1,0,Normal,127500
20,RL,14303,Pave,IR1,Lvl,AllPub,NoRidge,1Story,8,5,1994,1994,Hip,CompShg,Gd,PConc,1986,GasA,Ex,Y,SBrkr,1987,0,2,1,0,Normal,301500
30,RL,4060,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,8,1922,1950,Gable,CompShg,TA,PConc,864,GasA,Ex,Y,SBrkr,864,0,2,1,0,Normal,99900
80,RL,9587,Pave,IR1,Lvl,AllPub,Gilbert,SLvl,7,5,2005,2005,Gable,CompShg,Gd,PConc,856,GasA,Ex,Y,SBrkr,1166,0,2,1,0,Normal,190000
20,RL,9750,Pave,Reg,Lvl,AllPub,NAmes,1Story,6,8,1969,1969,Gable,CompShg,TA,CBlock,1054,GasA,Gd,Y,SBrkr,1054,0,3,1,0,Normal,151000
60,RL,24682,Pave,IR3,Lvl,AllPub,Gilbert,2Story,6,5,1999,1999,Gable,CompShg,TA,PConc,841,GasA,Ex,Y,SBrkr,892,783,3,1,0,Normal,181000
20,RL,9600,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,6,1956,1956,Hip,CompShg,TA,CBlock,1050,GasA,Gd,Y,SBrkr,1050,0,2,1,0,Normal,128900
50,RL,11250,Pave,Reg,Lvl,AllPub,ClearCr,1.5Fin,4,5,1957,1989,Gable,CompShg,TA,CBlock,1104,GasA,Ex,Y,FuseA,1104,684,5,1,0,Normal,161500
70,RL,13515,Pave,Reg,Lvl,AllPub,BrkSide,2Story,6,6,1919,1950,Gambrel,CompShg,TA,PConc,764,GasA,Ex,Y,FuseA,1060,764,3,1,0,Normal,180500
120,RH,4060,Pave,Reg,Lvl,AllPub,NAmes,1Story,6,5,1998,1999,Gable,CompShg,Gd,PConc,1405,GasA,Ex,Y,SBrkr,1337,0,2,1,0,Abnorml,181000
160,FV,3735,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,1999,1999,Hip,CompShg,Gd,PConc,691,GasA,Ex,Y,SBrkr,713,739,3,1,0,Normal,183900
190,RM,10120,Pave,IR1,Bnk,AllPub,OldTown,2.5Unf,7,4,1910,1950,Hip,CompShg,Fa,CBlock,925,GasA,TA,N,FuseF,964,925,4,2,0,Normal,122000
20,RL,13214,Pave,IR1,HLS,AllPub,Timber,1Story,9,5,2008,2009,Hip,CompShg,Ex,PConc,2002,GasA,Ex,Y,SBrkr,2018,0,3,1,0,Normal,378500
50,RL,14100,Pave,IR1,Lvl,AllPub,Crawfor,1.5Fin,8,9,1935,1997,Gable,CompShg,TA,CBlock,728,GasA,Ex,Y,SBrkr,1968,1479,4,1,0,Normal,381000
50,RL,11344,Pave,Reg,Lvl,AllPub,NAmes,1.5Fin,5,5,1958,1958,Gable,CompShg,TA,CBlock,874,GasW,TA,Y,FuseA,874,650,3,1,0,Normal,144000
40,RL,23595,Pave,Reg,Low,AllPub,ClearCr,1Story,7,6,1979,1979,Shed,WdShake,Gd,PConc,1332,GasA,TA,Y,SBrkr,1332,192,0,1,0,Normal,260000
20,RL,9156,Pave,IR1,Lvl,AllPub,NWAmes,1Story,6,7,1968,1968,Hip,CompShg,TA,CBlock,1489,GasA,Gd,Y,SBrkr,1489,0,3,1,0,Normal,185750
20,RL,13526,Pave,IR1,Lvl,AllPub,Sawyer,1Story,5,6,1965,1965,Hip,CompShg,TA,CBlock,935,GasA,TA,Y,SBrkr,935,0,3,1,0,Normal,137000
80,RL,11512,Pave,IR1,Lvl,AllPub,Edwards,SLvl,6,7,1959,2006,Gable,CompShg,TA,CBlock,1019,GasA,Gd,Y,SBrkr,1357,0,2,1,0,Normal,177000
50,RL,5362,Pave,Reg,Lvl,AllPub,Crawfor,1.5Fin,5,6,1910,2003,Gable,CompShg,TA,PConc,661,GasA,Ex,Y,SBrkr,661,589,3,1,0,Normal,139000
90,RL,11345,Pave,Reg,Lvl,AllPub,NAmes,2Story,5,5,1948,1950,Gable,Roll,TA,CBlock,928,GasA,Gd,Y,FuseA,928,992,4,2,0,Normal,137000
60,RL,12936,Pave,IR1,Lvl,AllPub,NWAmes,2Story,6,6,1972,1972,Gable,CompShg,TA,CBlock,723,GasA,TA,Y,SBrkr,735,660,3,1,0,Normal,162000
80,RL,17871,Pave,IR1,Lvl,AllPub,NWAmes,SLvl,6,5,1967,1976,Gable,CompShg,TA,CBlock,1680,GasA,Fa,Y,SBrkr,1724,0,3,1,0,Normal,197900
60,RL,9473,Pave,Reg,Lvl,AllPub,CollgCr,2Story,8,5,2002,2002,Gable,CompShg,Gd,PConc,1128,GasA,Ex,Y,SBrkr,1128,903,3,1,0,Normal,237000
50,C (all),7500,Pave,Reg,Lvl,AllPub,IDOTRR,1.5Fin,4,4,1920,1950,Gable,CompShg,TA,CBlock,698,GasA,TA,Y,FuseA,698,430,2,1,0,Abnorml,68400
20,RL,9808,Pave,IR1,Lvl,AllPub,CollgCr,1Story,7,5,2002,2002,Gable,CompShg,Gd,PConc,1573,GasA,Ex,Y,SBrkr,1573,0,3,1,0,Normal,227000
20,RL,8049,Pave,IR1,Lvl,AllPub,Timber,1Story,7,5,1990,1990,Hip,CompShg,TA,CBlock,1309,GasA,TA,Y,SBrkr,1339,0,2,1,0,Normal,180000
20,RL,8800,Pave,IR1,Lvl,AllPub,CollgCr,1Story,5,7,1977,2008,Gable,CompShg,TA,CBlock,1040,GasA,TA,Y,SBrkr,1040,0,3,1,0,Normal,150500
90,RL,9400,Pave,Reg,Low,AllPub,Mitchel,2Story,6,5,1971,1971,Mansard,CompShg,TA,CBlock,912,GasA,TA,Y,SBrkr,912,912,4,2,0,Normal,139000
50,RL,9638,Pave,Reg,Lvl,AllPub,SWISU,1.5Fin,6,7,1919,1990,Gable,CompShg,TA,PConc,804,GasA,Ex,Y,SBrkr,1699,748,4,1,0,Normal,169000
50,RM,6000,Pave,Reg,Lvl,AllPub,BrkSide,1.5Fin,6,6,1939,1950,Gable,CompShg,TA,CBlock,780,GasA,Ex,Y,FuseF,825,587,4,1,0,Normal,132500
20,RL,9790,Pave,Reg,Lvl,AllPub,NWAmes,1Story,6,5,1963,1963,Hip,CompShg,TA,CBlock,1328,GasA,TA,Y,SBrkr,1328,0,3,1,0,Normal,143000
20,RL,36500,Pave,IR1,Low,AllPub,ClearCr,1Story,5,5,1964,1964,Gable,CompShg,TA,CBlock,1624,GasA,Fa,Y,SBrkr,1582,0,4,1,0,Normal,190000
120,RL,5664,Pave,IR1,Lvl,AllPub,StoneBr,1Story,8,5,2000,2000,Gable,CompShg,Gd,PConc,1501,GasA,Ex,Y,SBrkr,1659,0,2,1,0,Normal,278000
60,RL,11065,Pave,IR1,Lvl,AllPub,NridgHt,2Story,8,5,2006,2006,Gable,CompShg,Gd,PConc,1085,GasA,Ex,Y,SBrkr,1120,850,3,1,0,Partial,281000
80,RL,14112,Pave,IR1,Lvl,AllPub,NAmes,SLvl,5,7,1964,1964,Hip,CompShg,TA,PConc,1152,GasA,TA,Y,SBrkr,1152,0,3,1,0,Normal,180500
160,RM,1680,Pave,Reg,Lvl,AllPub,BrDale,2Story,5,7,1972,1972,Gable,CompShg,TA,CBlock,630,GasA,TA,Y,SBrkr,630,672,3,1,0,Normal,119500
70,RM,6600,Pave,Reg,Lvl,AllPub,OldTown,2Story,5,4,1892,1965,Gable,CompShg,TA,Stone,994,GasA,TA,N,SBrkr,1378,994,4,2,0,Normal,107500
60,RL,10140,Pave,Reg,Lvl,AllPub,NWAmes,2Story,7,5,1976,1976,Gable,CompShg,TA,PConc,832,GasA,TA,Y,SBrkr,832,832,4,1,0,Normal,162900
20,RL,8172,Pave,Reg,Lvl,AllPub,Edwards,1Story,5,7,1955,1990,Hip,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,864,0,2,1,0,Normal,115000
20,RL,8400,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1968,1968,Hip,CompShg,TA,CBlock,1052,GasA,Gd,Y,SBrkr,1052,0,3,1,0,Normal,138500
20,RL,8700,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,6,1963,1963,Hip,CompShg,TA,CBlock,1120,GasA,Gd,Y,SBrkr,1128,0,3,1,0,Normal,155000
180,RM,3675,Pave,Reg,Lvl,AllPub,Edwards,SFoyer,6,5,2005,2006,Gable,CompShg,TA,PConc,547,GasA,Gd,Y,SBrkr,1072,0,2,1,0,Partial,140000
60,RL,63887,Pave,IR3,Bnk,AllPub,Edwards,2Story,10,5,2008,2008,Hip,ClyTile,Ex,PConc,6110,GasA,Ex,Y,SBrkr,4692,950,3,1,480,Partial,160000
20,RL,7500,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,7,1959,1994,Hip,CompShg,TA,CBlock,1246,GasA,Ex,Y,SBrkr,1246,0,3,1,0,Normal,154000
60,RL,10762,Pave,IR1,Lvl,AllPub,Gilbert,2Story,7,5,1999,1999,Gable,CompShg,Gd,PConc,978,GasA,Ex,Y,SBrkr,1005,978,3,1,0,Normal,225000
70,RL,7500,Pave,IR1,Bnk,AllPub,Crawfor,2Story,6,7,1942,1950,Gable,CompShg,TA,CBlock,771,GasA,Fa,Y,SBrkr,753,741,3,1,0,Normal,177500
60,RL,10120,Pave,Reg,Lvl,AllPub,NoRidge,2Story,8,5,1994,1994,Hip,CompShg,Gd,PConc,1165,GasA,Ex,Y,SBrkr,1203,1323,4,1,0,Normal,290000
20,RL,8688,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,5,2005,2005,Gable,CompShg,Gd,PConc,1616,GasA,Ex,Y,SBrkr,1616,0,3,1,0,Normal,232000
160,RM,3363,Pave,Reg,Lvl,AllPub,Edwards,2Story,7,5,2004,2004,Gable,CompShg,Gd,PConc,976,GasA,Ex,Y,SBrkr,976,732,3,1,0,Normal,130000
20,RL,13173,Pave,IR1,Lvl,AllPub,NridgHt,1Story,9,5,2006,2007,Hip,CompShg,Gd,PConc,1652,GasA,Ex,Y,SBrkr,1652,0,2,1,0,Normal,325000
120,RL,6955,Pave,IR1,Lvl,AllPub,NridgHt,1Story,7,5,2005,2006,Gable,CompShg,Gd,PConc,1368,GasA,Ex,Y,SBrkr,1368,0,2,1,0,Partial,202500
20,RL,8072,Pave,Reg,Lvl,AllPub,CollgCr,1Story,5,5,1994,1995,Gable,CompShg,TA,PConc,990,GasA,Ex,Y,SBrkr,990,0,3,1,0,Normal,138000
20,RM,12000,Pave,Reg,Lvl,AllPub,OldTown,1Story,5,7,1948,2005,Gable,CompShg,TA,CBlock,924,GasA,Ex,Y,SBrkr,1122,0,2,1,0,Normal,147000
20,RL,7153,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,1991,1991,Gable,CompShg,TA,CBlock,1278,GasA,Gd,Y,SBrkr,1294,0,3,1,0,Normal,179200
20,RL,17500,Pave,Reg,Lvl,AllPub,Crawfor,1Story,7,8,1959,2002,Gable,CompShg,Gd,PConc,1902,GasA,TA,Y,SBrkr,1902,0,3,1,0,Normal,335000
20,RL,8814,Pave,Reg,Lvl,AllPub,CollgCr,1Story,7,5,2005,2007,Gable,CompShg,Gd,PConc,1274,GasA,Ex,Y,SBrkr,1274,0,3,1,0,Partial,203000
60,RL,9572,Pave,IR1,Lvl,AllPub,NoRidge,2Story,8,5,1990,1990,Gable,CompShg,Gd,PConc,1453,GasA,Ex,Y,SBrkr,1453,1357,4,1,0,Normal,302000
60,RL,14774,Pave,IR1,Lvl,AllPub,NoRidge,2Story,9,5,1999,1999,Gable,CompShg,Gd,PConc,1393,GasA,Ex,Y,SBrkr,1422,1177,4,1,0,Normal,333168
20,RL,8190,Pave,Reg,Lvl,AllPub,Edwards,1Story,4,6,1954,1954,Hip,CompShg,TA,CBlock,948,GasA,Ex,Y,SBrkr,948,0,3,1,0,Normal,119000
60,RL,11075,Pave,Reg,Lvl,AllPub,NAmes,2Story,6,5,1969,1969,Gable,CompShg,TA,CBlock,952,GasA,TA,Y,SBrkr,1092,1020,4,1,0,Normal,206900
20,RL,10226,Pave,IR1,Lvl,AllPub,CollgCr,1Story,8,5,2008,2008,Gable,CompShg,Gd,PConc,1622,GasA,Ex,Y,SBrkr,1630,0,3,1,0,Normal,295493
120,FV,4230,Pave,Reg,Lvl,AllPub,Somerst,1Story,7,5,2006,2007,Gable,CompShg,Gd,PConc,1352,GasA,Ex,Y,SBrkr,1352,0,2,1,0,Partial,208900
20,RL,14781,Pave,IR2,Lvl,AllPub,CollgCr,1Story,8,5,2001,2002,Hip,CompShg,Gd,PConc,1753,GasA,Ex,Y,SBrkr,1787,0,3,1,0,Normal,275000
20,RL,10215,Pave,Reg,Bnk,AllPub,Edwards,1Story,4,5,1954,1954,Hip,CompShg,TA,PConc,864,GasA,Ex,Y,SBrkr,948,0,3,1,0,Normal,111000
20,RL,8400,Pave,Reg,Lvl,AllPub,NAmes,1Story,6,3,1957,1957,Hip,CompShg,TA,CBlock,1478,GasA,Gd,Y,SBrkr,1478,0,3,1,0,Normal,156500
20,RL,6627,Pave,IR1,Lvl,AllPub,BrkSide,1Story,3,6,1949,1950,Hip,CompShg,TA,CBlock,0,Floor,TA,N,SBrkr,720,0,2,1,0,Normal,72500
60,RL,10186,Pave,IR1,Lvl,AllPub,NoRidge,2Story,7,5,1992,1992,Gable,CompShg,Gd,PConc,750,GasA,Ex,Y,SBrkr,1061,862,3,1,0,Normal,190000
30,RL,5330,Pave,Reg,HLS,AllPub,BrkSide,1Story,4,7,1940,1950,Hip,CompShg,Fa,CBlock,420,GasA,Gd,Y,SBrkr,708,0,2,1,0,Normal,82500
20,RL,9986,Pave,Reg,Lvl,AllPub,Somerst,1Story,8,5,2006,2007,Gable,CompShg,Gd,PConc,1795,GasA,Ex,Y,SBrkr,1795,0,2,1,0,Partial,147000
30,RM,3636,Pave,Reg,Lvl,AllPub,IDOTRR,1Story,4,4,1922,1950,Gable,CompShg,TA,BrkTil,796,GasA,Fa,N,SBrkr,796,0,2,1,0,Normal,55000
30,RH,4270,Pave,Reg,Bnk,AllPub,Edwards,1Story,3,6,1931,2006,Gable,CompShg,TA,BrkTil,544,GasA,Ex,Y,SBrkr,774,0,3,1,0,Normal,79000
20,RL,6600,Pave,Reg,Lvl,AllPub,Mitchel,1Story,5,9,1982,2008,Gable,CompShg,Gd,CBlock,816,GasA,Ex,Y,SBrkr,816,0,3,1,0,Normal,130500
50,RM,10440,Pave,Reg,Lvl,AllPub,OldTown,1.5Fin,6,7,1920,1950,Gable,CompShg,Gd,BrkTil,1510,GasW,Ex,Y,SBrkr,1584,1208,5,1,0,Normal,256000
60,RL,9084,Pave,IR1,Lvl,AllPub,Gilbert,2Story,7,5,1998,1998,Hip,CompShg,TA,PConc,935,GasA,Gd,Y,SBrkr,955,677,3,1,0,Normal,176500
20,RL,10000,Pave,Reg,Lvl,AllPub,Somerst,1Story,8,5,2006,2006,Hip,CompShg,Gd,PConc,1588,GasA,Ex,Y,SBrkr,1588,0,3,1,0,Normal,227000
80,RL,10780,Pave,IR1,Lvl,AllPub,CollgCr,SLvl,5,5,1976,1976,Gable,CompShg,TA,CBlock,911,GasA,Gd,Y,SBrkr,954,0,3,1,0,Normal,132500
20,RL,8877,Pave,Reg,Lvl,AllPub,Edwards,1Story,4,6,1938,1958,Gable,CompShg,TA,CBlock,816,GasA,Ex,Y,SBrkr,816,0,2,1,0,Normal,100000
50,RM,7200,Pave,Reg,Lvl,AllPub,IDOTRR,1.5Fin,5,6,1938,1995,Gable,CompShg,TA,CBlock,803,GasA,Ex,Y,SBrkr,803,557,2,1,0,Normal,125500
160,RM,2368,Pave,Reg,Lvl,AllPub,BrDale,2Story,5,6,1970,1970,Gable,CompShg,TA,CBlock,765,GasA,TA,Y,SBrkr,765,600,3,1,0,Normal,125000
20,RL,9650,Pave,Reg,Lvl,AllPub,NWAmes,1Story,6,5,1977,1977,Gable,CompShg,TA,CBlock,1350,GasA,TA,Y,SBrkr,1334,0,2,1,0,Normal,167900
90,RL,9246,Pave,IR1,Lvl,AllPub,NWAmes,1Story,5,5,1973,1973,Gable,CompShg,TA,CBlock,1656,GasA,TA,Y,SBrkr,1656,0,4,2,0,Normal,135000
30,RM,4118,Pave,IR1,Bnk,AllPub,OldTown,1Story,4,4,1941,1950,Gable,CompShg,TA,CBlock,693,Grav,Fa,N,FuseA,693,0,2,1,0,Normal,52500
60,RL,13450,Pave,IR1,Lvl,AllPub,CollgCr,2Story,7,5,2002,2002,Gable,CompShg,Gd,PConc,916,GasA,Ex,Y,SBrkr,920,941,3,1,0,Normal,200000
20,RL,9560,Pave,IR1,Lvl,AllPub,CollgCr,1Story,5,7,1972,1972,Hip,CompShg,TA,CBlock,864,GasA,Ex,Y,SBrkr,864,0,3,1,0,Normal,128500
20,RL,8294,Pave,Reg,Lvl,AllPub,NAmes,1Story,4,5,1971,1971,Gable,CompShg,TA,CBlock,858,GasA,TA,Y,SBrkr,872,0,3,1,0,Normal,123000
20,RL,13695,Pave,Reg,Lvl,AllPub,SawyerW,1Story,6,5,2003,2004,Gable,CompShg,TA,PConc,1114,GasA,Ex,Y,SBrkr,1114,0,3,1,0,Normal,155000
60,RL,9375,Pave,Reg,Lvl,AllPub,CollgCr,2Story,8,5,2002,2002,Gable,CompShg,Gd,PConc,1284,GasA,Ex,Y,SBrkr,1284,885,3,1,0,Normal,228500
50,RL,7558,Pave,Reg,Bnk,AllPub,Crawfor,1.5Fin,6,6,1928,1950,Gable,CompShg,TA,BrkTil,896,GasA,Gd,Y,SBrkr,1172,741,3,1,0,Normal,177000
60,RL,11103,Pave,IR1,Lvl,AllPub,CollgCr,2Story,7,5,2006,2006,Gable,CompShg,Gd,PConc,728,GasA,Ex,Y,SBrkr,728,728,3,1,0,Partial,155835
30,RM,6000,Pave,Reg,Lvl,AllPub,OldTown,1Story,4,4,1920,1950,Hip,CompShg,TA,PConc,960,GasA,Gd,Y,FuseA,960,0,2,1,0,Normal,108500
20,RL,20781,Pave,IR2,Lvl,AllPub,NWAmes,1Story,7,7,1968,2003,Hip,CompShg,TA,CBlock,1568,GasA,TA,Y,SBrkr,2156,0,3,1,0,Normal,262500
20,RL,15306,Pave,IR1,HLS,AllPub,Timber,1Story,8,5,2006,2007,Gable,CompShg,Gd,PConc,1732,GasA,Ex,Y,SBrkr,1776,0,3,1,0,Partial,283463
20,RL,16196,Pave,IR3,Low,AllPub,SawyerW,1Story,7,5,1998,1998,Gable,CompShg,Gd,PConc,1482,GasA,Ex,Y,SBrkr,1494,0,3,1,0,Normal,215000
70,RM,5250,Pave,Reg,Lvl,AllPub,OldTown,2Story,8,5,1872,1987,Gable,CompShg,TA,BrkTil,684,OthW,Fa,N,SBrkr,938,1215,4,1,0,Normal,122000
90,RL,11643,Pave,Reg,Lvl,AllPub,NAmes,2Story,5,5,1969,1969,Gable,CompShg,TA,CBlock,1248,GasA,TA,Y,SBrkr,1338,1296,6,2,0,Normal,200000
60,RL,9247,Pave,IR1,Lvl,AllPub,NAmes,2Story,6,6,1962,1962,Gable,CompShg,TA,CBlock,858,GasA,Ex,Y,SBrkr,858,858,4,1,0,Normal,171000
50,RM,6000,Pave,Reg,Lvl,AllPub,BrkSide,1.5Fin,6,9,1937,2000,Gable,CompShg,Gd,BrkTil,698,GasA,TA,Y,SBrkr,786,390,2,1,0,Normal,134900
50,RL,14720,Pave,IR1,Lvl,AllPub,NoRidge,1.5Fin,8,5,1995,1996,Hip,CompShg,Gd,PConc,2033,GasA,Ex,Y,SBrkr,2053,1185,4,1,0,Normal,410000
60,RL,10316,Pave,IR1,Lvl,AllPub,CollgCr,2Story,7,5,2000,2000,Gable,CompShg,Gd,PConc,992,GasA,Ex,Y,SBrkr,992,873,3,1,0,Normal,235000
80,RL,10192,Pave,IR1,Lvl,AllPub,NWAmes,SLvl,7,6,1968,1992,Gable,CompShg,TA,CBlock,570,GasA,Gd,Y,SBrkr,1222,698,4,1,0,Normal,170000
20,RL,9477,Pave,Reg,Lvl,AllPub,NAmes,1Story,5,5,1966,1966,Gable,CompShg,TA,CBlock,864,GasA,TA,Y,SBrkr,892,0,3,1,0,Normal,110000
20,RL,12537,Pave,IR1,Lvl,AllPub,NAmes,1Story,5,6,1971,2008,Gable,CompShg,TA,CBlock,1078,GasA,Ex,Y,SBrkr,1078,0,3,1,0,Normal,149900
160,FV,2117,Pave,Reg,Lvl,AllPub,Somerst,2Story,6,5,2000,2000,Gable,CompShg,Gd,PConc,756,GasA,Ex,Y,SBrkr,769,804,3,1,0,Normal,177500
20,RL,16737,Pave,Reg,Lvl,AllPub,NridgHt,1Story,9,5,2004,2005,Hip,CompShg,Gd,PConc,1980,GasA,Ex,Y,SBrkr,1980,0,3,1,0,Normal,315000
70,RL,9842,Pave,Reg,Lvl,AllPub,SWISU,2Story,5,6,1921,1998,Gable,CompShg,TA,BrkTil,612,GasA,Ex,Y,SBrkr,990,1611,4,1,0,Normal,189000
20,RL,16158,Pave,IR1,Low,AllPub,StoneBr,1Story,7,5,2005,2005,Hip,CompShg,Gd,PConc,1530,GasA,Ex,Y,SBrkr,1530,0,3,1,0,Normal,260000
50,RL,12513,Pave,IR1,Lvl,AllPub,NAmes,1.5Fin,4,4,1920,2007,Gable,CompShg,TA,BrkTil,715,GasA,Gd,Y,SBrkr,1281,457,4,1,0,Normal,104900
60,RL,8499,Pave,IR1,Lvl,AllPub,Gilbert,2Story,6,5,2006,2007,Gable,CompShg,TA,PConc,616,GasA,Ex,Y,SBrkr,616,796,3,1,0,Partial,156932
160,FV,3180,Pave,Reg,Lvl,AllPub,Somerst,2Story,7,5,2005,2005,Gable,CompShg,Gd,PConc,600,GasA,Ex,Y,SBrkr,520,600,2,1,0,Abnorml,144152
